id,created_at,text,likes,in reply to,retweeted,Subjectivity,Polarity,Analysis
1255166586161369088,2020-04-28 16:06:48,a call to nature to childlike imagination and to simple things in life introducing the new campa ,474,,False,0.40584415584415584,0.06818181818181818,Positive
1255116201723822080,2020-04-28 12:46:36,sodeertome an ode to innocence when as children we reveled in nature and life is the idea behind the new ,258,,False,0.5772727272727273,-0.13181818181818183,Negative
1255082789730422784,2020-04-28 10:33:50,a squirrel is one of the characters featured in the sodeertome campaign the rodents name derives ,336,,False,0.0,0.0,Neutral
1255062283618783232,2020-04-28 09:12:21,insects worms centipedes snails mice frogs and snakes make up the diet of hedgehog known for its coat of sh ,414,,False,0.0,0.0,Neutral
1254903797564014592,2020-04-27 22:42:34,a striped skunk possesses extremely powerful scent glands that release a noxious smell to inhibit predators the a ,298,,False,1.0,0.3,Positive
1254832049556463616,2020-04-27 17:57:28,this year gucci partnered w  to protect endangered species and their natural habitats and donat ,200,,False,0.4,0.1,Positive
1254773751087915013,2020-04-27 14:05:49,this year gucci partnered w  to protect endangered species and their natural habitats and donat ,143,,False,0.4,0.1,Positive
1254738707007131648,2020-04-27 11:46:34,this year gucci partnered w  to protect endangered species and their natural habitats and donate ,218,,False,0.4,0.1,Positive
1254514012232056833,2020-04-26 20:53:42,music is a healing tool of magic that brings us all closer together i feel lucky to be able to share in it and sp ,268,,False,0.8194444444444445,0.4444444444444444,Positive
1254420325590339589,2020-04-26 14:41:26,siennamiller is photographed at home with her familys hamster im trying to focus on the potential that can co ,360,,False,1.0,0.0,Neutral
1254371236970475522,2020-04-26 11:26:22,a video by alexmerry showing her finishing a portrait of her cat mabel during this time in a message of love sol ,480,,False,0.6,0.5,Positive
1254130712288124931,2020-04-25 19:30:37,creativity nurtures wellbeing kindness and joy from a collection of works created at home by talents and artists ,223,,False,0.2,0.8,Positive
1254008167308185600,2020-04-25 11:23:40,during this challenging time we should get ready for spring with a positive and optimistic attitude love your li ,203,,False,0.6613636363636364,0.3568181818181818,Positive
1253790878042411009,2020-04-24 21:00:14,an animated video by artist featuring scenes of his daily life scored with a song he wrote ride it ,219,,False,0.0,0.0,Neutral
1253722331005976577,2020-04-24 16:27:51,artist shares with the guccicommunity exclusive unpublished works and a message of hope and well ,203,,False,0.0,0.0,Neutral
1253634785668485127,2020-04-24 10:39:58,at home danimiller a face of the guccibeautynetwork campaign plays music bakes and takes pictures her message ,192,,False,0.0,0.0,Neutral
1253628792045633536,2020-04-24 10:16:09,photographer shares with the guccicommunity some images from his archive and is hopeful that when ,361,,False,0.0,0.0,Neutral
1253350241799151619,2020-04-23 15:49:18,artist who collaborated with the house on the tfwgucci projectis one of the talents expressing creativi ,394,,False,0.0,0.0,Neutral
1253073564678459399,2020-04-22 21:29:53,our responsibility to give back to the planet is s message to the guccicomunity on  ,662,,False,0.0,0.0,Neutral
1253028624334311425,2020-04-22 18:31:18,sharing a video taken with her horse in maui hawaii expresses her love for nature and our planet ,313,,False,0.6,0.5,Positive
1252994731665227776,2020-04-22 16:16:38,environmentalist davidderothschild says our connection to earth on is even closer in this ,164,,False,0.0,0.0,Neutral
1252959185400102912,2020-04-22 13:55:23,advocate for climate change action actress in a portrait of her protesting on capitol hill on ,240,,False,0.1,0.1,Positive
1252910869853454336,2020-04-22 10:43:23,shot last summer alessandromichele and an oak tree in château de chambords park alessandromicheles message fo ,267,,False,0.06666666666666667,0.0,Neutral
1252716413720186885,2020-04-21 21:50:42,from harmonykorines lens for the guccicommunity the director and artist who has also filmed several gucci cam ,220,,False,0.0,0.0,Neutral
1252636438753140736,2020-04-21 16:32:54,taken by  the photograph captured in the summer of features davidbowie praying by the window ,386,,False,0.0,0.0,Neutral
1252585348925927425,2020-04-21 13:09:53,ive chosen to sing il mio canto libero by italian singer songwriter lucio battisti which speak ,321,,False,0.0,0.0,Neutral
1252517206824570880,2020-04-21 08:39:07,during these challenging days i released two new songs and three music videos including one dedicated to the wome ,389,,False,0.7272727272727273,0.3181818181818182,Positive
1252191033309499397,2020-04-20 11:03:01,arianapapademetropoulos picks up her brushes to paint bubbles in electric hues the artist is among the talents w ,482,,False,0.0,0.0,Neutral
1251896211524784128,2020-04-19 15:31:30,i always thought that creativity in difficult moments would save us is at home with his partner du ,419,,False,1.0,-0.5,Negative
1251841045089923072,2020-04-19 11:52:17,out of all the family pictures photographer shares with the guccicommunity in a message of creativit ,240,,False,0.0,0.0,Neutral
1251615744917372935,2020-04-18 20:57:02,this moment of utter spare time i realized the importance of a dialogue with my family kai from sh ,88408,,False,1.0,0.0,Neutral
1251604813172932608,2020-04-18 20:13:35,gucci supports one world togetherathome to celebrate frontline workers healthforall watch the live show ,2143,,False,0.5,0.13636363636363635,Positive
1251583426496532480,2020-04-18 18:48:36,photographs by ellefanning depict objects and nature through the fuzzy blur of a zoom it feels disconnected yet ,330,,False,0.0,0.0,Neutral
1251511808071995393,2020-04-18 14:04:01,luciocorsi plays his song cosa faremo da grandi which translates as what will we do when we grow up the sin ,339,,False,0.0,0.0,Neutral
1251241777715204098,2020-04-17 20:11:01,photographer and director glenluchford reflects on the fighting temeraire an artwork by william turner at the n ,371,,False,0.0,0.0,Neutral
1251202284605890560,2020-04-17 17:34:05,this image shows s notebook at home where he lists new artists for his rocket hour weekly radio show ho ,266,,False,0.45454545454545453,0.13636363636363635,Positive
1251131369213870082,2020-04-17 12:52:17,surgical gloves yellow rose and hand mudras by williamcult  creative time shared as key to harmony generosity ,499,,False,0.7375,0.275,Positive
1250847875959046145,2020-04-16 18:05:47,an artwork by emilianomaggiwhose exhibition the club was sponsored by gucci last yearpart of a series by arti ,334,,False,0.06666666666666667,0.0,Neutral
1250734635945988097,2020-04-16 10:35:49,these photos are about joy and to show that despite these dark times there is light at the end of the tunnel ,349,,False,0.43333333333333335,0.35000000000000003,Positive
1250512427860574209,2020-04-15 19:52:50,an picture of w her son at home its time to create a magical place to feel safe and let your imagi ,387,,False,0.75,0.5,Positive
1250407903556710401,2020-04-15 12:57:30, nurtures tomatoes and sunflowers in her family home in ireland in this time nature is trying to ,375,,False,0.0,0.0,Neutral
1250037279613124608,2020-04-14 12:24:46,artist isabellacotiers sketchbook depicts friends in italy during the lockdown using creativity as a tool for re ,589,,False,0.0,0.0,Neutral
1249683364098998274,2020-04-13 12:58:26,at home when closes her eyes she travels to the sea the creativeness of the mind as a powerful too ,276,,False,1.0,0.3,Positive
1249395846912884736,2020-04-12 17:55:57,famed photographer captured a series of images inside his home in southwest england martinparr stand ,225,,False,0.0,0.0,Neutral
1249048420393902081,2020-04-11 18:55:24,whilst at home giacoppola was inspired to start painting the film director screenwriter and photographer joins ,302,,False,0.0,0.0,Neutral
1248695756279689216,2020-04-10 19:34:02,i wanted to honor the ring of hands all over the world that our keeping us alive a message of love and kindness ,753,,False,0.5,0.3,Positive
1248597057125916674,2020-04-10 13:01:50,the stillness is forcing us all to reimagine ourselves alessandromichele is pictured at his home with his dogs ,418,,False,0.0,0.0,Neutral
1248596853031133184,2020-04-10 13:01:02,alessandromichele at home rereading the magic mountain by thomas mann an image w a message of wellbeing thro ,312,,False,1.0,0.5,Positive
1248360225251393538,2020-04-09 21:20:45,gucci supports the world health organization on fighting  for older adults  people with underlying c ,252,,False,0.3333333333333333,0.16666666666666666,Positive
1248296965051424774,2020-04-09 17:09:23,what is the difference between isolation quarantine and distancing together we can beat the world health ,191,,False,0.0,0.0,Neutral
1247929880412672002,2020-04-08 16:50:43,in response to the severe outbreak of in the americas and its brandsincluding guccihave d ,267,,False,0.0,0.0,Neutral
1247615126988963840,2020-04-07 20:00:00,join with gucciwe donated  millionto help hit the  million euro target to support the ,155,,False,0.0,0.0,Neutral
1247584927698182145,2020-04-07 18:00:00,gucci donated  million to the united nations foundations covid solidarity response fund in support of the wor ,262,,False,0.0,0.0,Neutral
1247565980345262080,2020-04-07 16:44:43,on the occasion of worldhealthday has partnered with with illustrator soledad bravi to express love a ,339,,False,0.6,0.5,Positive
1247074108732575745,2020-04-06 08:10:11,take care of yourself and those at home with suspected or confirmed coronavirus gucci supports the world health o ,345,,False,1.0,0.4,Positive
1246811682334216194,2020-04-05 14:47:24,protect yourself  others from getting sick wash your hands after coughing and sneezing caring for the sick duri ,293,,False,0.8571428571428571,-0.7142857142857143,Negative
1246048895106453504,2020-04-03 12:16:21,be safe informed prepared and smart about the virus be ready to fight  a message by world health organi ,343,,False,0.5476190476190476,0.3047619047619048,Positive
1245392380636868610,2020-04-01 16:47:36,physical distancing is not social isolation together we can beat  a message by world health organization ,306,,False,0.10476190476190475,-0.008333333333333333,Negative
1244980056797167616,2020-03-31 13:29:10,gucci is partnering with season of podcast an intersection of sex health and consciousness animated ,218,,False,0.0,0.0,Neutral
1244641975799873537,2020-03-30 15:05:46,gucci supports with public service information on  be active and stay healthy at home try exercise c ,208,,False,0.38888888888888884,0.12222222222222223,Positive
1244634416779067393,2020-03-30 14:35:43,stand with us to raise funds for the crisis gucci donated million euros to foundations covid so ,132,,False,0.0,0.0,Neutral
1244388146432880640,2020-03-29 22:17:08,join with us and donate to w forfunding to aid italys health services and source new icu ,108,,False,0.45454545454545453,0.13636363636363635,Positive
1244286913185492992,2020-03-29 15:34:52,a message from the world health organization on  supported by gucci take simple steps to protect ,278,,False,0.35714285714285715,0.0,Neutral
1244030099588079622,2020-03-28 22:34:23,join with us and donate to foundations covid solidarity response fund in support of to collect data on ,143,,False,0.0,0.0,Neutral
1243951025532416001,2020-03-28 17:20:10,italy where gucci is based is one of the hardest hit countries from the pandemic gucci donated mill ,361,,False,0.0,0.0,Neutral
1243919241830641665,2020-03-28 15:13:52,do the five w on how to fight   wash hands w soap  water or an alcoholbased solution  cover ,173,,False,0.0,0.0,Neutral
1243615819210412041,2020-03-27 19:08:11,from today gucci social media accounts will support the world health organization w public service informat ,229,,False,0.06666666666666667,0.016666666666666666,Positive
1243571549556350982,2020-03-27 16:12:16, my thanks to for encouraging social media followers to support the solidarity response  protezione civile na,0,,False,0.13333333333333333,0.11666666666666667,Positive
1243511918641414145,2020-03-27 12:15:19,we are all in this together gucci donated million euros to w forfunding to aid italy ,165,,False,0.0,0.0,Neutral
1243238004484907009,2020-03-26 18:06:53,calling on the guccicommunity gucci donated million euros to the foundations solidarity response ,273,,False,0.0,0.0,Neutral
1243216709605097472,2020-03-26 16:42:16,we are all in this together gucci stands with its global community to fight the pandemic by making two se ,698,,False,0.0,0.0,Neutral
1242094989422854155,2020-03-23 14:24:57, supports the fight of the covid virus in france italy and china together with gucci which aims ,371,,False,0.0,0.0,Neutral
1240415190048440320,2020-03-18 23:10:01,looking at guccibeauty male scents from the gucciguilty family including the new gucci guilty pour homme eau de p ,284,,False,0.5181818181818182,-0.12121212121212122,Negative
1240370869450539010,2020-03-18 20:13:54, and are captured by the lens of glenluchford in the quintessentially american settings of t ,108,JaredLeto,False,0.0,0.0,Neutral
1240289123035906049,2020-03-18 14:49:05,the celebration of liberty in the foreverguilty story continues gucciguilty pour homme eau de parfum offers a re ,295,,False,0.0,0.1,Positive
1240021208143482882,2020-03-17 21:04:29, stars who collaborated for the new issue that responds to the shrinking freedoms of ,7713,,False,0.45454545454545453,0.13636363636363635,Positive
1239877843540217856,2020-03-17 11:34:48, appears in the latest issue of wearing custom gucci by alessandromichele and ,16036,,False,0.9,0.5,Positive
1239616142810939392,2020-03-16 18:14:54,s cover of of issue what goes around comes around features and cordellbroadus s ,318,,False,0.0,0.0,Neutral
1238510134525116416,2020-03-13 17:00:01,acetate sunglasses contrasted with bright lenses and accessorized with oversize glasses chains seen in an image fr ,257,,False,0.7999999999999999,0.7000000000000001,Positive
1238449736081764352,2020-03-13 13:00:01,in los angeles for the new campaign ofcourseahorse featuring the collection by alessandromichele seen ,183,,False,0.45454545454545453,0.13636363636363635,Positive
1238208141667569664,2020-03-12 21:00:00,looks from appearing in the new advertising campaign ofcourseahorse include flare denim pants styled wi ,207,,False,0.45454545454545453,0.13636363636363635,Positive
1238147744084221953,2020-03-12 17:00:00,close up on the new shoulder bag crafted in plush velvet with a colorful striped design discove ,378,,False,0.42727272727272725,0.21818181818181817,Positive
1238087348878888960,2020-03-12 13:00:01,the notion of freedom of expression of the collection runs through the new campaign ofcourseahorse capt ,292,,False,0.45454545454545453,0.13636363636363635,Positive
1238075671458525184,2020-03-12 12:13:37,lunch time for ofcourseahorse the campaign featuring alessandromicheles latest collection including ,312,,False,0.9,0.5,Positive
1238053936193572864,2020-03-12 10:47:14,captured on the beach for the campaign ofcourseahorse leather ballet flats featuring an oversize horse ,464,,False,0.0,0.0,Neutral
1237858048464453633,2020-03-11 21:48:51,the  which includes gucci is donating million euros to support the fight against the outbreak of t ,550,,False,0.0,0.0,Neutral
1237826809540096000,2020-03-11 19:44:43,per esprimere un segno di concreto supporto il gruppo kering  di cui anche gucci è parte effettuerà ,341,,False,0.0,0.0,Neutral
1237761110926819328,2020-03-11 15:23:39,sheer and plissé looks styled with statement accessories in the campaign featuring horses and their huma ,261,,False,0.75,0.0,Neutral
1237743483873570817,2020-03-11 14:13:37,nicolekidman attended the press conference of the movie the undoing held in beverly hills wearing a two button ,423,,False,0.0,0.0,Neutral
1237519589375758336,2020-03-10 23:23:56,for the new music video get it on time directed by davidblack zumirosow wore a pr ,295,,False,0.45454545454545453,0.13636363636363635,Positive
1237457680161288194,2020-03-10 19:17:56, wore a custom gucci oversize tshirt and matching shorts with allover gg sequin embroidery while p ,631,,False,0.0,0.0,Neutral
1237120979823808512,2020-03-09 21:00:00,ofcourseahorse stars horses in offbeat scenarios including eating carrots from a supermarket tray ,237,,False,0.5,-0.5,Negative
1237060582815170560,2020-03-09 17:00:01,guccieyewear sunglasses accessorized with a resin glasses chain featuring oversize links in an image from the ,269,,False,0.0,0.0,Neutral
1237000908090867713,2020-03-09 13:02:53,an image by yorgoslanthimos for ofcourseahorsethe new campaign art directed by christophersimmonds with creativ ,262,,False,0.45454545454545453,0.13636363636363635,Positive
1236762572302532609,2020-03-08 21:15:49,seen in  the tshirt from the collection features my body my choice o ,231,,False,0.0,0.0,Neutral
1236707052459831297,2020-03-08 17:35:12,dressed in a gg stripe jacket with my body my choice appliquéd on the back attended ,519,,False,0.0,0.0,Neutral
1236656924046827521,2020-03-08 14:16:01,celebrating iwd and womenshistorymonth with a new episode of the guccipodcast featuring actress a ,150,,False,0.45454545454545453,0.13636363636363635,Positive
1236647847828901890,2020-03-08 13:39:57,hear actress and writer and activist discuss feminism and provoking conversation about g ,165,,False,0.0,0.0,Neutral
1236641805514522624,2020-03-08 13:15:56,for iwd supports the launch of the animated series brazen adapted from pénélope bagieus original g ,202,,False,0.75,0.375,Positive
1236640155072696320,2020-03-08 13:09:23,today is iwd gucci is proud to be part of  committed to gender equality and to the development of t ,223,,False,1.0,0.8,Positive
1236607596154388490,2020-03-08 11:00:00,the second guccibeauty twoinone tutorial featuring gucci mascara lobscur explains how to apply the mascara to a ,192,,False,0.0,0.0,Neutral
1236562298883452928,2020-03-08 08:00:00,the second video from the guccibeauty twoinone tutorial series with gucci mascara lobscur features gucci global ,507,,False,0.0,0.0,Neutral
1236426400443269121,2020-03-07 23:00:00,recalling guccibeauty values of authenticity freedom and eccentricity the twoinone tutorials invite beauty lov ,243,,False,0.0,0.0,Neutral
1236381104791334912,2020-03-07 20:00:00,guccibeauty makeup is done and so is the knitted sweater for your dog take a look at the guccibeauty twoinone ,286,,False,0.0,0.0,Neutral
1236335803418042368,2020-03-07 17:00:00,challenging the conventional makeup tutorial the first guccibeauty twoinone tutorials directed by ,435,,False,0.5634920634920635,0.2023809523809524,Positive
1236293025472667648,2020-03-07 14:10:01,an image from the guccibeauty twoinone tutorials a series of unconventional makeup tutorials starting with the ,243,,False,0.1,0.0,Neutral
1236247562933489664,2020-03-07 11:09:22,guests at the guccibeautynetwork studios to celebrate the launch of gucci mascara lobscur an object of desire in ,566,,False,0.0,0.0,Neutral
1236083744299245568,2020-03-07 00:18:24,looking at the guccibeautynetwork studios experiential popup created in partnership with and located on ,402,,False,0.0,0.0,Neutral
1235983146363105281,2020-03-06 17:38:40,inside the guccibeautynetwork studios popup in partnership with  jeffertitti with danimiller ,420,,False,0.0,0.0,Neutral
1235671741537677312,2020-03-05 21:01:15,worn by kai from boy bands and and captured inside the music record store the ,12895,,False,0.0,0.0,Neutral
1235581267804110848,2020-03-05 15:01:44,shot amongst a vibrant background rich with popculture graphics nini appears in the guccieyewear campaign for ,316,,False,0.5416666666666666,0.2708333333333333,Positive
1235517140305956867,2020-03-05 10:46:55, captured in a wool crewneck sweater with striped shirt green trousers and leather boots from ,6810,,False,0.3,-0.2,Negative
1235490439022567424,2020-03-05 09:00:49,a member of and kpop artist kai features in the new guccieyewear campaign wearing square s ,14698,,False,0.45454545454545453,0.13636363636363635,Positive
1235309322474790912,2020-03-04 21:01:08,in a campaign which pays homage to teen movies nini stars in the new guccieyewear campaign wearing new squar ,334,,False,0.30303030303030304,0.0909090909090909,Positive
1235233750373539841,2020-03-04 16:00:50,a film by harmonykorine the new guccieyewear campaign stars nini and kai inside a music store in los angeles ,13326,,False,0.45454545454545453,0.13636363636363635,Positive
1235160992151203842,2020-03-04 11:11:43,unveiling the new guccieyewear campaign featuring kaifrom kpop bands and captured inside t ,24909,,False,0.45454545454545453,0.13636363636363635,Positive
1234977101805047808,2020-03-03 23:01:00,on the beach for ofcourseahorse the new campaign featuring the collection designed by ,361,,False,0.45454545454545453,0.13636363636363635,Positive
1234917062000234501,2020-03-03 19:02:25,on the beach in the kitchen at the car wash and inside the hotel chateaumarmont scenes from the making of ,237,,False,0.0,0.0,Neutral
1234873796752007169,2020-03-03 16:10:30,performing live at secret session wore a custom gucci wool mohair jacket with a silk s ,9352,,False,0.6,-0.13181818181818183,Negative
1234856407071109122,2020-03-03 15:01:24,wearing the new shoulder bag a model hugs a horse in a shot by yorgoslanthimos for ,357,,False,0.45454545454545453,0.13636363636363635,Positive
1234811033300152321,2020-03-03 12:01:06,horses and their human friends are the protagonists of the advertising campaign conceived by ,212,,False,0.1,0.0,Neutral
1234799855261843457,2020-03-03 11:16:41,batman is a jetblack pony from california he is a very easygoing horse and enjoys hanging out at the ranch with h ,327,,False,0.3,0.2,Positive
1234532423158902784,2020-03-02 17:34:00,hasan is a beautiful horse who was born in austin texas with a determinedly independent spirit height hands ,269,,False,0.5625,0.425,Positive
1234494087417520129,2020-03-02 15:01:40, and gucci present guccigig a new collaboration exploring the power of performance for the first install ,128,,False,0.2626262626262626,0.12878787878787878,Positive
1234478904452186113,2020-03-02 14:01:20,a new series in collaboration with explored the intimate power of performance with talented musicians direc ,146,,False,0.6515151515151515,0.34545454545454546,Positive
1234388152535715840,2020-03-02 08:00:44,honored with courage award for her charity work to the womens cancer research funds an unforgettable evening ,315,,False,1.0,0.8,Positive
1234222004385042434,2020-03-01 21:00:31,to the film festival winners of the silver bear for best screenplay for favolacce  ,255,,False,0.3,1.0,Positive
1234146638358249475,2020-03-01 16:01:02,winner of the silver bear for best actor for the film volevo nascondermi at the  ,244,,False,0.3,1.0,Positive
1234101248506449921,2020-03-01 13:00:40,its all you need for eyes that are all you mae lapres for guccibeauty models a classic mascara look by gucci ,434,,False,0.16666666666666666,0.16666666666666666,Positive
1234025670113669121,2020-03-01 08:00:21,i designed gucci mascara lobscur for an authentic person who uses makeup to tell their story of freedom in their ,478,,False,0.75,0.5,Positive
1233859556167557121,2020-02-29 21:00:16,guccibeauty mascara lobscur features a buildable formula in an intense black hue that curls and lifts the lashes ,402,,False,0.7166666666666667,0.016666666666666677,Positive
1233799448699994118,2020-02-29 17:01:26,presenting guccibeauty mascara lobscur meaning intensely dark the new buildable mascara features a uniquely sha ,177,,False,0.6181818181818182,0.12045454545454544,Positive
1233738897626214400,2020-02-29 13:00:49,first seen on guccibeauty the dreamlike guccibeautynetwork campaign to present gucci mascara lobscur is direct ,451,,False,0.24444444444444446,0.11666666666666665,Positive
1233714773939957760,2020-02-29 11:24:58,for his tinydeskconcert at  wore a fine mohair intarsia crewneck sweater with e ,5999,,False,0.5,0.4166666666666667,Positive
1233663293883023361,2020-02-29 08:00:24,debuting guccibeauty mascara lobscur the first mascara by alessandromichele starring in a new campaign shot by ,227,,False,0.3939393939393939,0.19318181818181818,Positive
1233497057719132161,2020-02-28 20:59:50,scenes from s new music video of his song falling featuring the singer songwriter and actor wearin ,14886,,False,0.45454545454545453,0.13636363636363635,Positive
1233417323127754752,2020-02-28 15:43:00,in his new music video for falling debuting today wears a silk wide sleeve plissé top with drawstr ,13730,,False,0.4515151515151515,0.1787878787878788,Positive
1233374893359738880,2020-02-28 12:54:24, wore a custom gucci look featuring a wool mohair jacket with crepe shirt polka dot and double g ti ,7316,,False,0.0,0.0,Neutral
1233130756999983107,2020-02-27 20:44:17,cindysherman wore a velvet dress with beaded fringe detail and leather platform sandals to the opening ,212,,False,0.0,0.0,Neutral
1233072459261321216,2020-02-27 16:52:38,chrislee appears on voguechinas march cover story photographed by nickknight styled by danielapaudice chris ,324,,False,0.0,0.0,Neutral
1233022716556533762,2020-02-27 13:34:58,ellefanning captured in a wool jersey crewneck jumpsuit with cutout details and a selection of ,379,,False,0.0,0.0,Neutral
1232938602352562181,2020-02-27 08:00:44,bows with crystals and chains and floral gucciliberty prints define the shoes lineup from ,541,,False,0.0,0.0,Neutral
1232817779398541312,2020-02-27 00:00:37,up close with delicate and rich details from the womens collection by alessandromichele from lace col ,251,,False,0.825,0.037500000000000006,Positive
1232798771131625474,2020-02-26 22:45:05,handbags from the womens runway the historic guccijackie in pastel colors and a new mini size and the ,509,,False,0.22727272727272727,0.06818181818181818,Positive
1232789089096806405,2020-02-26 22:06:37,contemporary womens tailoring featuring flare pants and a floral gucciliberty print appeared on th ,422,,False,0.16666666666666666,0.16666666666666666,Positive
1232681968934014976,2020-02-26 15:00:58, is a celebration that feeds off expectations my thought takes its shape and goes public ,341,,False,0.06666666666666667,0.0,Neutral
1232637939399774208,2020-02-26 12:06:00,lace tulle and layers defined gowns presented at the womens show by alessandromichele discover more ,717,,False,0.5,0.5,Positive
1232589107760697344,2020-02-26 08:51:58,debuting on the womens runway a silk scarf embellished with a gucciliberty print worn ,251,,False,0.0,0.0,Neutral
1232558805487058944,2020-02-26 06:51:33,the archival guccijackie bag returns onstage for the womens show worn with check tailoring pieces di ,311,,False,0.0,0.0,Neutral
1232424651965521922,2020-02-25 21:58:29,a delicate lace blouse with ruffle details styled with denim pants and a headband with  ,213,,False,0.9,-0.3,Negative
1232395183129550848,2020-02-25 20:01:23,looks from the womens collection by alessandromichele a tiered gown with lace inserts and a knitted ,496,,False,0.0,0.0,Neutral
1232354469381365761,2020-02-25 17:19:36,inside a circular transparent structure in the middle of the space guccis design team dressed in grey uniforms ,255,,False,0.05,-0.025,Negative
1232254410241331200,2020-02-25 10:42:00,unveiling what lies behind the curtains alessandromicheles womens collection debuted inside a rotati ,744,,False,0.7,-0.4,Negative
1231871922637561856,2020-02-24 09:22:08,i have always considered the fashion show as a magic event bursting with enchantment alessandromichele on the ,522,,False,1.0,0.5,Positive
1231685875647631362,2020-02-23 21:02:51,i decided to unveil what lies behind the curtains creative director alessandromichele invited the audience of t ,478,,False,0.85,0.04999999999999999,Positive
1231678133419593728,2020-02-23 20:32:05,façonnier de rêves is embroidered on the uniforms of the gucci creative team who dressed mo ,274,,False,1.0,0.5,Positive
1231217389611737088,2020-02-22 14:01:15,the collection touched on alessandromicheles passion for retro shapes and whimsical detailsincluding ,286,,False,0.5,-0.5,Negative
1231187097723293696,2020-02-22 12:00:53,delicate embroidered collars trimmed in lace embellished layered gowns and the top handle bag ,337,,False,0.7,0.1,Positive
1231156807340560384,2020-02-22 10:00:31,denim pants styled with a velvet dress or with an oversize shirt featuring a gucciliberty print an ,197,,False,0.0,0.0,Neutral
1231126560872239105,2020-02-22 08:00:19,lining up after the womens show skirts in tartan or with ruffle details corduroy trousers worn with a ,245,,False,0.0,0.0,Neutral
1231005841098145792,2020-02-22 00:00:38,designed by alessandromichele for the womens show a dress with a gucciliberty print ,305,,False,0.0,0.0,Neutral
1230975690058629123,2020-02-21 22:00:49,gowns with tiers of ruffled lace and tulle and mini guccijackie bags captured at the womens show disc ,345,,False,0.0,0.0,Neutral
1230900468395782144,2020-02-21 17:01:55,ayakamiyoshi yoyocao and veronikaheilbrunner all dressed in gucci by alessandromichele at the ,308,,False,0.0,0.0,Neutral
1230885241180639233,2020-02-21 16:01:24,ginevraelkann captured with albarohrwacher fashion advocate part of the guccichangemakers nort ,211,,False,0.0,0.0,Neutral
1230870225937195010,2020-02-21 15:01:44,guests at the womens show by alessandromichele stellavonsenger  ,142,,False,0.0,0.0,Neutral
1230855035418009601,2020-02-21 14:01:23,to the womens show by alessandromichele and chris wore l ,274,,False,0.0,0.0,Neutral
1230839871822016518,2020-02-21 13:01:07, zoëbleu benedettabarzini and tamumcpherson wearing and looks designed by ,225,,False,0.0,0.0,Neutral
1230824771950202880,2020-02-21 12:01:07,guests at the womens show captured with gucci ambassador for korea  ,2830,,False,0.0,0.0,Neutral
1230816970792218624,2020-02-21 11:30:07,amandlastenberg who took over guccis instagram stories account for the show  lilygavin and ,204,,False,0.0,0.0,Neutral
1230809870737268738,2020-02-21 11:01:55,guests at the womens show face of guccibloom campaign dakotajohnson gucci president and ceo ,610,,False,0.0,0.0,Neutral
1230628414681440256,2020-02-20 23:00:52,inside the womens backstage  taking a selfie with a model before the show an ,212,,False,0.0,0.0,Neutral
1230601793404624908,2020-02-20 21:15:05,to the womens show held yesterday at the guccihub in milan loudoillon matching outfits wi ,303,,False,0.0,0.0,Neutral
1230556496787726338,2020-02-20 18:15:06,achillelauro and captured at the guccihub for the womens show by ,370,,False,0.0,0.0,Neutral
1230503530483605505,2020-02-20 14:44:37,captured inside the backstage moments before the womens show and zumirosow ,368,,False,0.0,0.0,Neutral
1230452935567511552,2020-02-20 11:23:35,rich color combinations are in a look featuring a satin shirt with smocking on the sleeves and oversized corduroy p ,227,,False,0.75,0.375,Positive
1230415654559404032,2020-02-20 08:55:26,details of g embroidery on a lacetrimmed collar on a dress from the womens collection by ,476,,False,0.0,0.0,Neutral
1230224500001824771,2020-02-19 20:15:51,a headband with a floral print and new rectangular frames by guccieyewear are accessories in a look ,207,,False,0.45454545454545453,0.13636363636363635,Positive
1230210674837643265,2020-02-19 19:20:55,verified structured with tiers of ruffles a tulle and lace gown is worn with bowtrimmed gloves photographed for t ,522,,False,0.0,0.0,Neutral
1230198941070876673,2020-02-19 18:34:18,crafted in a new shape with long top handles the bag is worn with a gg motif dress coat in an ,365,,False,0.4515151515151515,0.19545454545454544,Positive
1230178887755272192,2020-02-19 17:14:37,a transparent dress with an embroidered collar worn with a belted corset is captured at fittings in the leadup to ,914,,False,0.0,0.0,Neutral
1230150699385860097,2020-02-19 15:22:36,inside the guccihub an octagonal room with dark floor and a soft light at the center the womens sho ,420,,False,0.3875,0.0625,Positive
1230139972151365636,2020-02-19 14:39:58,finale guccitheritual womens mfw ,761,,False,0.0,0.0,Neutral
1230139845546258433,2020-02-19 14:39:28,a neon lit metronome keeps rhythm in the fashion show space in the guccihub milan mfw guccitheritual ,285,,False,0.0,0.0,Neutral
1230139127804432390,2020-02-19 14:36:37, is a celebration that feeds off expectations my thought takes its shape and goes public ,480,,False,0.06666666666666667,0.0,Neutral
1230138838246477828,2020-02-19 14:35:28,check wools in tailored pieces and long skirts in the womens fashion show guccitheritual mfw ,399,,False,0.4,-0.05,Negative
1230138735393726466,2020-02-19 14:35:04,rich color combinations in satin blouse with an oversized trouser for the collection mfw ,203,,False,0.75,0.375,Positive
1230138525804310528,2020-02-19 14:34:14,i have always considered the fashion show as a magic event bursting with enchantment alessandromichele on the w ,416,,False,1.0,0.5,Positive
